movieId,genre
159,Thriller
160,Drama
161,Action
161,Crime
161,Thriller
162,Comedy
162,Romance
163,Comedy
164,Fantasy
164,Horror
164,Mystery
165,Thriller
166,Drama
166,Romance
167,Drama
168,Comedy
168,Drama
169,Comedy
169,Drama
169,Romance
170,Horror
170,Sci-Fi
171,Action
171,Crime
171,Drama
171,Mystery
171,Sci-Fi
171,Thriller
172,Drama
172,Musical
172,Romance
173,Thriller
174,Drama
174,Fantasy
175,Drama
175,Romance
176,Comedy
177,Action
178,Comedy
178,Drama
179,Documentary
180,Drama
180,Romance
181,Action
181,Adventure
181,Sci-Fi
182,Drama
183,Western
184,Drama
185,Adventure
185,Comedy
185,Crime
185,Mystery
186,Drama
187,Drama
187,War
188,Drama
188,Romance
189,Comedy
190,Drama
190,Thriller
191,Comedy
191,Drama
192,Drama
193,Horror
194,Drama
194,Romance
195,Comedy
196,Comedy
196,Drama
196,Romance
197,Drama
197,Thriller
198,Thriller
199,Action
199,Thriller
200,Comedy
201,Drama
201,Thriller
202,Drama
202,Thriller
203,Adventure
203,Comedy
204,Comedy
204,Drama
204,Romance
205,Drama
206,Comedy
207,Comedy
207,Drama
208,Action
208,Comedy
208,Romance
209,Comedy
209,Romance
210,Adventure
210,Children
211,Animation
211,Children
211,Comedy
211,Romance
212,Thriller
213,Children
213,Drama
214,Drama
214,Musical
215,Children
215,Comedy
215,Fantasy
216,Crime
216,Drama
217,Documentary
218,Crime
218,Drama
219,Comedy
220,Drama
220,Romance
221,Children
221,Comedy
222,Action
223,Comedy
223,Romance
224,Drama
224,Horror
225,Drama
226,Comedy
227,Comedy
227,Sci-Fi
228,Mystery
228,Thriller
229,Adventure
229,Children
229,Comedy
229,Fantasy
229,Romance
230,Crime
230,Drama
230,Thriller
231,Action
231,Adventure
231,Sci-Fi
232,Drama
233,Children
233,Drama
234,Drama
235,Drama
235,Fantasy
235,Romance
236,Drama
236,Romance
236,War
236,Western
237,Comedy
238,Crime
238,Drama
239,Drama
240,Drama
240,Romance
241,Drama
242,Comedy
242,Drama
243,Drama
243,Horror
243,Sci-Fi
244,Comedy
245,Comedy
246,Comedy
246,Romance
247,Drama
248,Comedy
249,Drama
250,Drama
250,Thriller
251,Comedy
251,Drama
251,Romance
252,Drama
253,Crime
253,Drama
254,Action
254,Crime
254,Thriller
255,Comedy
255,Romance
256,Crime
256,Drama
257,Drama
257,Thriller
258,Action
258,Drama
258,Sci-Fi
258,Thriller
259,Action
259,Crime
259,Drama
259,Thriller
260,Comedy
260,Romance
261,Comedy
261,Crime
261,Drama
261,Thriller
262,Drama
263,Drama
264,Drama
265,Drama
265,Romance
266,Drama
266,Romance
267,Action
267,Thriller
267,Western
268,Comedy
268,Drama
269,Comedy
270,Drama
271,Drama
272,Comedy
272,Drama
273,Drama
274,Comedy
275,Animation
275,Children
276,Children
276,Drama
276,Fantasy
276,Mystery
277,Action
277,Drama
277,Thriller
278,Action
278,Adventure
278,Sci-Fi
279,Comedy
279,Drama
279,Fantasy
280,Crime
280,Drama
281,Comedy
281,Drama
281,Thriller
282,Film-Noir
282,Thriller
283,Drama
284,Comedy
284,Drama
285,Comedy
285,Drama
286,Comedy
287,Drama
288,Action
288,Comedy
288,Sci-Fi
289,Horror
289,Thriller
290,Adventure
290,Drama
290,Sci-Fi
291,Action
291,Crime
291,Horror
292,Drama
293,Horror
293,Sci-Fi
294,Comedy
295,Drama
296,Mystery
296,Thriller
297,Drama
297,War
298,Drama
299,Action
299,Sci-Fi
299,Thriller
300,Comedy
300,Romance
301,Adventure
301,Drama
301,War
302,Drama
303,Comedy
304,Children
305,Comedy
306,Comedy
306,Drama
307,Drama
307,Musical
308,Drama
308,Film-Noir
308,Romance
309,Comedy
310,Action
310,Crime
310,Drama
310,Thriller
311,Drama
311,Mystery
311,Thriller
312,Comedy
312,Drama
312,Romance
313,Comedy
313,Drama
314,Action
314,Crime
314,Fantasy
314,Thriller
315,Drama
316,Children
316,Comedy
316,Fantasy
317,Comedy
317,Drama
317,Romance
317,War
318,Comedy
318,Romance
319,Drama
320,Action
320,Comedy
321,Comedy
321,Drama
321,Romance
322,Adventure
322,Children
322,Romance
323,Documentary
324,Adventure
324,Animation
324,Children
324,Drama
324,Musical
324,IMAX
325,Drama
326,Drama
326,Horror
326,Mystery
326,Thriller
327,Action
327,Comedy
327,Crime
327,Fantasy
328,Adventure
328,Comedy
328,Western
329,Drama
330,Action
330,Comedy
331,Comedy
331,Drama
332,Comedy
332,Drama
332,Romance
333,Thriller
334,Children
334,Comedy
335,Drama
336,Action
336,Thriller
337,Action
337,Romance
337,Thriller
338,Comedy
338,Romance
339,Action
339,Sci-Fi
339,Thriller
340,Action
340,Adventure
340,Comedy
340,Romance
340,Thriller
341,Drama
341,Romance
342,Drama
342,Horror
342,Romance
342,Thriller
343,Western
344,Action
344,Crime
344,Drama
345,Drama
346,Drama
347,Action
347,Comedy
348,Drama
349,Drama
349,Romance
349,War
350,Action
350,Crime
350,Drama
351,Crime
351,Drama
352,Adventure
352,Animation
353,Action
353,Adventure
353,Fantasy
354,Drama
355,Documentary
356,Action
356,Fantasy
357,Horror
357,Thriller
358,Drama
359,Crime
359,Drama
360,Children
360,Comedy
360,Fantasy
361,Drama
362,Comedy
363,Comedy
364,Comedy
364,Thriller
365,Western
366,Comedy
366,Romance
367,Drama
368,Comedy
369,Action
369,Comedy
369,Crime
369,Thriller
370,Adventure
370,Children
370,Drama
371,Thriller
372,Action
372,Thriller
373,Drama
374,Drama
374,Romance
375,Horror
375,Sci-Fi
375,Thriller
376,Drama
376,Mystery
376,Romance
376,Thriller
377,Drama
378,Comedy
379,Comedy
379,Drama
380,Crime
380,Drama
381,Adventure
381,Comedy
381,Western
382,Comedy
383,Action
383,Adventure
383,Thriller
384,Comedy
384,Sci-Fi
385,Drama
385,Thriller
386,Comedy
387,Action
387,Comedy
387,Drama
388,Drama
389,Comedy
389,Romance
390,Comedy
391,Action
391,Adventure
391,Sci-Fi
392,Adventure
392,Documentary
393,Comedy
393,Romance
394,Comedy
395,Drama
395,Romance
396,Comedy
396,Romance
397,Drama
398,Comedy
399,Comedy
399,Drama
400,Drama
400,Mystery
400,Romance
401,Drama
402,Comedy
402,Romance
403,Drama
403,Thriller
404,Adventure
404,Children
404,Drama
405,Crime
405,Drama
405,Thriller
406,Thriller
407,Drama
407,Western
408,Action
408,Adventure
408,Crime
408,Drama
408,Romance
408,Thriller
409,Comedy
410,Drama
410,Romance
411,Crime
411,Drama
411,Thriller
412,Action
412,Adventure
412,Crime
412,Thriller
413,Action
413,Drama
413,War
414,Action
414,Comedy
414,War
415,Comedy
416,Comedy
416,Romance
417,Drama
417,Romance
418,Comedy
419,Comedy
420,Comedy
420,Drama
421,Comedy
421,War
422,Action
422,Thriller
423,Drama
424,Comedy
424,Drama
425,Drama
425,Musical
426,Action
426,Crime
426,Thriller
427,Action
427,Adventure
427,Sci-Fi
427,Thriller
428,Drama
428,Thriller
429,Crime
429,Drama
429,Thriller
430,Drama
431,Action
431,Adventure
431,Comedy
431,Fantasy
432,Comedy
433,Comedy
433,Western
434,Drama
434,Romance
435,Comedy
436,Thriller
437,Drama
438,Comedy
438,Mystery
439,Action
439,Crime
439,Drama
440,Action
440,Adventure
440,Thriller
441,Drama
442,Comedy
442,Drama
442,Romance
442,Thriller
443,Comedy
443,Romance
444,Drama
444,Romance
445,Comedy
445,Romance
446,Comedy
446,Drama
447,Drama
448,Action
448,Children
448,Romance
449,Action
449,Drama
449,Sci-Fi
450,Comedy
451,Drama
451,Fantasy
451,Romance
452,Crime
452,Drama
452,Thriller
453,Drama
454,Drama
454,Romance
455,Drama
456,Action
456,Drama
457,Horror
457,Sci-Fi
458,Comedy
458,Mystery
458,Romance
459,Comedy
460,Drama
460,Romance
461,Comedy
461,Drama
462,Action
462,Drama
462,Mystery
463,Comedy
464,Action
464,Crime
464,Drama
464,Sci-Fi
464,Thriller
465,Comedy
466,Crime
466,Thriller
467,Action
467,Drama
468,Drama
469,Drama
470,Drama
471,Drama
472,Drama
472,War
473,Comedy
473,Drama
474,Drama
475,Children
475,Drama
476,Comedy
476,Crime
476,Horror
477,Action
477,Adventure
477,Fantasy
477,Mystery
478,Drama
478,Romance
479,Drama
480,Drama
481,Drama
482,Drama
483,Comedy
483,Drama
483,Romance
484,Thriller
485,Action
485,Sci-Fi
485,Thriller
486,Comedy
486,Drama
486,Romance
487,Comedy
487,Romance
487,Thriller
488,Action
488,Crime
489,Drama
490,Action
490,Adventure
490,Children
490,Comedy
490,Fantasy
490,Sci-Fi
491,Action
491,Adventure
491,Thriller
492,Action
492,Mystery
492,Thriller
493,Drama
493,Musical
494,Comedy
494,Romance
495,Animation
495,Children
495,Fantasy
495,Musical
496,Action
496,Adventure
496,Comedy
496,Romance
497,Action
497,Drama
497,Western
498,Crime
498,Drama
498,Thriller
499,Crime
499,Thriller
500,Documentary
501,Action
501,Adventure
501,Animation
501,Children
501,Fantasy
502,Drama
503,Comedy
503,Drama
504,Drama
504,Romance
505,Drama
505,Horror
506,Comedy
506,Romance
507,Comedy
507,Drama
508,Comedy
508,Drama
509,Comedy
509,Drama
510,Comedy
510,Drama
511,Drama
511,Romance
512,Drama
513,Comedy
513,Drama
514,Children
514,Comedy
515,Adventure
515,Children
515,Drama
516,Drama
517,Documentary
518,Comedy
518,Drama
519,Comedy
520,Children
520,Comedy
521,Comedy
521,Drama
521,Fantasy
521,Romance
521,Thriller
522,Adventure
522,Animation
522,Children
522,Comedy
522,Musical
523,Action
523,Sci-Fi
524,Adventure
524,Drama
524,Western
525,Action
525,Crime
525,Thriller
526,Crime
526,Horror
526,Thriller
527,Animation
527,Children
527,Drama
527,Fantasy
527,Musical
528,Animation
528,Children
528,Fantasy
528,Musical
528,Romance
528,IMAX
529,Animation
529,Children
529,Fantasy
529,Musical
530,Comedy
530,Romance
531,Adventure
531,Western
532,Action
532,Comedy
532,Crime
533,Drama
534,Documentary
535,Comedy
536,Drama
536,Romance
537,Fantasy
537,Horror
538,Comedy
538,Crime
538,Drama
538,Thriller
539,Adventure
539,Children
540,Action
540,Adventure
540,Animation
540,Horror
540,Sci-Fi
541,Action
541,Horror
541,Sci-Fi
542,Comedy
543,Drama
543,Romance
544,Drama
544,Thriller
545,Comedy
545,Drama
546,Animation
546,Children
547,Comedy
547,Drama
548,Comedy
548,Romance
549,Comedy
550,Drama
551,Comedy
552,Drama
552,Thriller
553,Crime
553,Drama
553,Mystery
553,Thriller
554,Drama
554,Romance
555,Adventure
555,Animation
555,Children
555,Fantasy
555,Musical
555,Romance
556,Drama
556,War
557,Comedy
558,Comedy
559,Comedy
559,Drama
560,Comedy
561,Romance
562,Comedy
562,Drama
563,Drama
563,Thriller
564,Action
564,Crime
564,Drama
564,War
565,Action
565,Adventure
565,Mystery
565,Thriller
566,Comedy
566,Drama
567,Drama
568,Action
568,Adventure
568,Fantasy
569,Comedy
570,Crime
570,Drama
570,Thriller
571,Drama
572,Adventure
572,Animation
572,Children
572,Fantasy
572,Musical
573,Thriller
574,Comedy
575,Comedy
576,Comedy
576,Drama
576,War
577,Action
578,Drama
579,Drama
580,Comedy
580,Sci-Fi
581,Adventure
581,Animation
581,Children
581,Comedy
581,Fantasy
581,Sci-Fi
582,Adventure
582,Comedy
582,Sci-Fi
583,Drama
583,Thriller
584,Drama
585,Drama
585,Mystery
585,Romance
585,Sci-Fi
585,Thriller
586,Crime
587,Drama
588,Action
588,Adventure
588,Comedy
588,War
589,Drama
589,Romance
590,Comedy
590,Romance
591,Action
591,Sci-Fi
591,Thriller
592,Action
592,Crime
592,Drama
593,Mystery
593,Thriller
594,Drama
594,Romance
595,Comedy
596,Drama
597,Drama
598,Action
598,Adventure
599,Comedy
600,Drama
601,Crime
601,Drama
601,Thriller
602,Comedy
602,Romance
603,Adventure
603,Animation
603,Children
603,Comedy
603,Musical
604,Comedy
605,Adventure
605,Children
606,Crime
606,Drama
606,Romance
606,Thriller
607,Drama
607,Mystery
607,Western
608,Drama
608,Romance
609,Crime
610,Comedy
610,Fantasy
610,Sci-Fi
611,Comedy
612,Adventure
612,Animation
612,Comedy
613,Documentary
614,Drama
614,Fantasy
614,Horror
614,Thriller
615,Comedy
616,Drama
617,Comedy
618,Crime
618,Thriller
619,Crime
620,Action
620,Adventure
620,Thriller
621,Horror
622,Action
622,Adventure
622,Romance
622,Thriller
623,Action
623,Sci-Fi
624,Animation
624,Sci-Fi
625,Horror
625,Thriller
626,Comedy
627,Animation
627,Children
627,Comedy
628,Film-Noir
629,Comedy
630,Action
630,Sci-Fi
630,Thriller
631,Comedy
631,War
632,Comedy
632,Drama
632,Romance
633,Adventure
633,Children
634,Children
634,Drama
635,Drama
636,Documentary
637,Drama
637,War
638,Action
638,Adventure
639,Comedy
639,Crime
640,Drama
640,Romance
641,Comedy
641,Drama
642,Drama
643,Comedy
643,Drama
644,Documentary
645,Comedy
645,Crime
645,Drama
646,Drama
646,Romance
647,Action
647,Adventure
647,Sci-Fi
647,Thriller
648,Drama
649,Drama
649,Thriller
650,Animation
650,Children
650,Drama
650,Musical
650,Romance
651,Comedy
651,Thriller
652,Comedy
653,Action
653,Drama
653,Thriller
654,Comedy
654,Fantasy
654,Romance
654,Sci-Fi
655,Action
655,Adventure
655,Drama
655,Thriller
656,Comedy
656,Horror
656,Thriller
657,Drama
657,Mystery
657,Western
658,Children
658,Comedy
659,Drama
659,Romance
660,Comedy
660,Drama
660,Romance
661,Comedy
661,Romance
662,Drama
662,Thriller
663,Crime
663,Drama
664,Comedy
664,Romance
665,Adventure
665,Children
666,Action
666,Adventure
667,Children
667,Comedy
667,Fantasy
668,Comedy
669,Comedy
670,Drama
671,Drama
671,Mystery
672,Drama
673,Adventure
673,Children
674,Comedy
674,Fantasy
674,Musical
675,Comedy
676,Drama
677,Crime
677,Thriller
678,Comedy
679,Comedy
680,Drama
681,Action
681,Adventure
681,Thriller
682,Children
682,Comedy
682,Fantasy
683,Comedy
683,Drama
683,Romance
684,Action
684,Thriller
685,Children
685,Comedy
686,Horror
687,Comedy
687,Horror
688,Drama
689,Drama
690,Drama
691,Action
691,Adventure
691,Sci-Fi
691,Thriller
692,Crime
692,Drama
693,Drama
694,Comedy
694,Drama
694,Romance
695,Drama
696,Crime
696,Drama
697,Action
697,Comedy
697,Crime
697,Thriller
698,Drama
699,Drama
700,Crime
700,Drama
700,Romance
700,Thriller
701,Comedy
701,Crime
702,Comedy
703,Crime
703,Drama
703,Musical
703,Thriller
704,Comedy
705,Action
705,Crime
705,Drama
706,Action
706,Comedy
706,Crime
706,Thriller
707,Horror
707,Thriller
708,Sci-Fi
708,Thriller
709,Children
709,Comedy
710,Drama
710,Thriller
711,Children
711,Drama
711,Fantasy
712,Action
712,Comedy
712,Crime
713,Adventure
713,Animation
713,Children
713,Musical
714,Thriller
715,Horror
715,Thriller
716,Comedy
716,Drama
716,Romance
717,Drama
718,Drama
719,Adventure
719,Drama
719,Romance
719,War
720,Comedy
720,Drama
720,Romance
721,Comedy
721,Musical
721,Romance
722,Musical
722,Romance
723,Comedy
723,Musical
724,Drama
724,Romance
725,Drama
725,Mystery
725,Romance
725,Thriller
726,Mystery
726,Thriller
727,Comedy
727,Romance
728,Drama
728,Thriller
729,Comedy
729,Musical
729,Romance
730,Action
730,Adventure
730,Mystery
730,Romance
730,Thriller
731,Comedy
731,Drama
731,Romance
732,Comedy
732,Crime
733,Comedy
733,Crime
733,Mystery
733,Romance
733,Thriller
734,Drama
734,Romance
735,Film-Noir
735,Mystery
736,Comedy
736,Drama
736,Musical
736,Romance
737,Comedy
737,Romance
738,Comedy
738,Drama
738,Romance
739,Children
739,Drama
740,Musical
741,Adventure
741,Children
741,Fantasy
741,Musical
742,Drama
742,Romance
742,War
743,Comedy
744,Drama
744,Film-Noir
744,Romance
745,Drama
745,Mystery
746,Adventure
746,Drama
746,Sci-Fi
747,Drama
748,Comedy
749,Drama
749,Mystery
749,Romance
749,Thriller
750,Drama
750,Film-Noir
750,Mystery
750,Thriller
751,Film-Noir
751,Romance
751,Thriller
752,Mystery
752,Romance
752,Thriller
753,Drama
753,Romance
754,Crime
754,Mystery
754,Romance
754,Thriller
755,Comedy
756,Comedy
756,Musical
757,Comedy
757,Romance
758,Comedy
758,Romance
759,Musical
760,Comedy
760,Drama
761,Action
761,Adventure
761,Romance
762,Adventure
763,Crime
763,Film-Noir
763,Mystery
764,Drama
764,Fantasy
764,Romance
765,Drama
766,Comedy
766,Musical
766,Romance
767,Comedy
767,Drama
767,War
768,Comedy
768,Romance
769,Drama
769,Romance
769,Western
770,Drama
771,Comedy
771,Crime
772,Comedy
772,Romance
773,Adventure
773,Comedy
774,Drama
774,Fantasy
774,Romance
775,Drama
776,Comedy
776,Romance
777,Drama
777,Romance
778,Drama
779,Comedy
779,Mystery
780,Drama
781,Crime
781,Drama
782,Drama
783,Musical
784,Romance
784,Western
785,Drama
785,Mystery
785,Thriller
786,War
787,Western
788,Horror
788,Sci-Fi
788,Thriller
789,Adventure
789,Comedy
789,Romance
789,War
790,Adventure
790,Comedy
790,Crime
790,Drama
790,Romance
791,Drama
792,Drama
793,Comedy
793,Drama
794,Drama
794,Romance
795,Romance
795,War
796,Drama
796,War
797,Action
798,Drama
799,Drama
800,Adventure
800,Children
801,Drama
801,Romance
802,Comedy
802,Drama
803,Action
803,Adventure
803,Thriller
804,Drama
805,Drama
806,Comedy
806,Drama
807,Action
807,Crime
807,Drama
807,Thriller
808,Drama
808,Thriller
809,Action
809,Crime
810,Crime
810,Film-Noir
811,Crime
812,Drama
812,Thriller
813,Action
813,Thriller
814,Children
814,Comedy
815,Drama
816,Children
816,Comedy
816,Western
817,Adventure
817,Western
818,Adventure
818,Children
818,Fantasy
819,Children
819,Comedy
820,Adventure
820,Children
820,Comedy
821,Children
821,Drama
822,Children
822,Comedy
822,Romance
823,Children
823,Comedy
823,Drama
824,Adventure
824,Children
824,Drama
825,Children
825,Comedy
826,Adventure
826,Children
827,Children
827,Comedy
827,Mystery
828,Adventure
828,Drama
828,Sci-Fi
829,Comedy
830,Children
830,Comedy
831,Animation
831,Children
831,Fantasy
831,Musical
831,Romance
832,Animation
832,Children
832,Musical
833,Animation
833,Children
833,Musical
834,Animation
834,Children
834,Fantasy
834,Musical
835,Adventure
835,Drama
836,Children
836,Comedy
836,Fantasy
836,Musical
837,Animation
837,Children
837,Drama
837,Musical
838,Adventure
838,Animation
838,Children
838,Musical
839,Adventure
839,Children
839,Musical
840,Adventure
840,Animation
840,Children
840,Fantasy
840,Musical
841,Animation
841,Children
841,Drama
842,Comedy
842,Crime
842,Drama
842,Thriller
843,Musical
843,Romance
844,Action
844,Crime
844,Thriller
845,Action
845,Horror
845,Sci-Fi
845,Thriller
846,Drama
847,Drama
848,Drama
849,Comedy
849,Drama
850,Drama
850,Romance
851,Drama
852,Drama
852,Romance
853,Action
853,Drama
853,Thriller
854,Action
854,Adventure
855,Documentary
855,Drama
856,Drama
857,Crime
857,Drama
857,Romance
858,Drama
859,Drama
860,Comedy
860,Musical
860,Romance
861,Drama
862,Drama
862,Romance
863,Comedy
863,Drama
864,Thriller
865,Drama
866,Animation
866,Children
866,Comedy
866,Fantasy
866,Musical
866,Romance
867,Comedy
867,Musical
867,Romance
868,Comedy
868,Musical
868,Romance
869,Crime
869,Film-Noir
870,Crime
870,Film-Noir
870,Thriller
871,Adventure
872,Romance
872,War
873,Children
873,Comedy
873,Fantasy
873,Musical
874,Drama
874,Horror
874,Thriller
875,Comedy
875,Sci-Fi
876,Comedy
876,War
877,Comedy
877,Crime
878,Comedy
879,Comedy
879,Musical
879,Romance
880,Drama
881,Comedy
881,Musical
882,Crime
882,Drama
883,Adventure
883,Drama
884,Crime
884,Mystery
884,Thriller
885,Musical
886,Drama
886,Musical
886,Romance
887,Crime
887,Mystery
887,Thriller
888,Drama
888,War
889,Comedy
890,Crime
890,Mystery
890,Thriller
891,Drama
892,Drama
892,Romance
892,Thriller
893,Drama
894,Drama
895,Children
895,Drama
895,Sci-Fi
896,Children
896,Drama
896,Fantasy
897,Action
897,Drama
897,Romance
898,Action
898,Romance
899,Drama
900,Drama
901,Horror
902,Documentary
903,Action
903,Comedy
903,Drama
904,Comedy
905,Crime
905,Drama
906,Drama
907,Drama
908,Drama
909,Comedy
909,Drama
910,Drama
911,Documentary
912,Drama
913,Comedy
913,Crime
914,Comedy
914,Fantasy
915,Action
915,Adventure
915,Sci-Fi
915,Thriller
916,Horror
917,Action
917,Adventure
917,Sci-Fi
917,Thriller
918,Horror
918,Mystery
919,Drama
919,Mystery
920,Drama
921,Comedy
921,Drama
922,Comedy
923,Adventure
923,Comedy
923,Fantasy
924,Documentary
925,Documentary
926,Animation
926,Children
926,Comedy
926,Crime
927,Drama
928,Crime
928,Film-Noir
928,Thriller
929,Film-Noir
930,Film-Noir
931,Drama
932,Drama
932,War
933,Comedy
933,Drama
934,Comedy
935,Action
935,Adventure
935,Horror
936,Documentary
937,Action
938,Comedy
939,Drama
940,Comedy
940,Drama
941,Comedy
941,Drama
941,Romance
942,Drama
942,Fantasy
942,Romance
943,Drama
943,Romance
944,Drama
944,War
945,Crime
945,Drama
945,Film-Noir
946,Comedy
947,Drama
947,Romance
947,War
948,Comedy
948,Drama
949,Drama
950,Drama
951,Drama
952,Comedy
952,Romance
953,Documentary
954,Crime
954,Drama
954,Romance
955,Documentary
955,Musical
956,Documentary
957,Drama
958,Comedy
959,Action
959,Adventure
959,Sci-Fi
960,Action
960,Adventure
960,Comedy
960,Fantasy
960,Romance
961,Action
961,Adventure
962,Fantasy
962,Sci-Fi
963,Action
963,Adventure
963,Horror
963,Sci-Fi
964,Action
964,Adventure
964,Western
965,Comedy
966,Drama
967,Adventure
967,Drama
967,War
968,Crime
968,Drama
968,Sci-Fi
968,Thriller
969,Drama
970,Action
970,Drama
970,War
971,Action
971,Drama
971,Western
972,Action
972,Adventure
972,Sci-Fi
973,Drama
973,Fantasy
973,Romance
974,Film-Noir
974,Mystery
974,Thriller
975,Crime
975,Drama
976,Horror
976,Sci-Fi
977,Action
977,Adventure
977,Comedy
977,Fantasy
977,Horror
978,Adventure
978,Drama
978,Romance
979,Drama
979,War
980,Action
980,Crime
980,Drama
980,Thriller
981,Crime
981,Horror
982,Action
982,Comedy
982,Musical
983,Crime
983,Drama
984,Drama
984,War
985,Adventure
985,Animation
985,Children
985,Comedy
985,Sci-Fi
986,Action
986,Drama
986,Romance
986,War
987,Drama
988,Drama
988,Romance
989,Crime
989,Drama
990,Drama
991,Comedy
991,Romance
992,Drama
993,Drama
993,Mystery
993,Sci-Fi
994,Action
994,Drama
994,War
995,Comedy
995,Crime
996,Comedy
996,Drama
996,Romance
997,Comedy
997,Drama
997,Romance
998,Drama
999,Comedy
1000,Action
1000,Sci-Fi
1000,Thriller
1001,Comedy
1001,Fantasy
1001,Horror
1002,Drama
1002,War
1003,Comedy
1003,Drama
1004,Comedy
1004,Drama
1004,Romance
1005,Crime
1005,Drama
1005,Film-Noir
1005,Thriller
1006,Drama
1007,Comedy
1007,Drama
1007,Romance
1008,Crime
1008,Film-Noir
1008,Thriller
1009,Action
1009,Crime
1009,Romance
1009,Thriller
1010,Adventure
1010,Drama
1010,War
